"ID","File","GPSLongitude","GPSLatitude","Type","City","Place","Quality","Design"
"1596","IMG_20200926_082723.jpg",6.76248661111111,51.4303496944444,"AOZ","Du","Green",2,"B"
"1597","IMG_20200928_161842.jpg",6.76354327777778,51.4288066944444,"Him","Du","Pave",-2,"C"
"1598","IMG_20200928_162028.jpg",6.76182819444444,51.4278279722222,"Kizi","Du","Pave",-1,"B"
"1599","IMG_20200928_162033.jpg",6.76182819444444,51.4278279722222,"Pf","Du","Pave",-2,"C"
"1600","IMG_20200930_063818.jpg",6.76185588888889,51.4279020555556,"AOZ","Du","Pave",2,"C"
"1601","IMG_20200930_064034.jpg",6.76373319444444,51.428924,"Blau","Du","Pave",-1,"B"
"1602","IMG_20200930_173234.jpg",6.783494,51.4673042777778,"Pf","Du","Pave",-2,"B"
"1603","IMG_20200930_173930.jpg",6.78808188888889,51.4666380833333,"Pf","Du","Pave",-2,"B"
"1604","IMG_20201002_152616.jpg",6.76352677777778,51.4287874722222,"Him","Du","Pave",-2,"C"
"1605","IMG_20201002_152850.jpg",6.76529730555556,51.43022575,"Pf","Du","Pave",-2,"B"
"1606","IMG_20201002_152902.jpg",6.76529730555556,51.43022575,"Pf","Du","Green",1,"C"
"1607","IMG_20201002_153151.jpg",6.76551027777778,51.4303874444444,"Granat","Du","Pave",-1,"B"
"1608","IMG_20201002_161141.jpg",6.77083980555556,51.4304773333333,"Pf","Du","Street",-2,"B"
"1609","IMG_20201002_161237.jpg",6.76851652777778,51.4299600277778,"Mango","Du","Green",2,"C"
"1610","IMG_20201002_161757.jpg",6.76628869444444,51.4272936944444,"Pf","Du","Street",-2,"C"
"1611","IMG_20201002_162225.jpg",6.76198555555556,51.4278773333333,"Kizi","Du","House",2,"B"
"1612","IMG_20201002_162304.jpg",6.76198927777778,51.4275976944444,"Mate","Du","Street",-2,"C"
"1613","IMG_20201002_162304.jpg",6.76198927777778,51.4275976944444,"AOZ","Du","Street",-2,"C"
"1614","IMG_20201002_162318.jpg",6.7619235,51.4276478055556,"Ora","Du","House",-2,"C"
"1615","IMG_20201003_085025.jpg",6.76356777777778,51.4288055833333,"Zit","Du","House",2,"B"
"1616","IMG_20201003_085211.jpg",6.76151127777778,51.427905,"Him","Du","Green",2,"C"
"1617","IMG_20201004_103336.jpg",6.75978027777778,51.4279423333333,"Granat","Du","Green",2,"B"
"1618","IMG_20201004_103343.jpg",6.7599415,51.4283272777778,"Ora","Du","Green",2,"B"
"1619","IMG_20201006_160212.jpg",6.76174708333333,51.4292883888889,"Pf","Du","Street",-2,"B"
"1620","IMG_20201008_162714.jpg",6.76182758333333,51.4278351944444,"Pf","Du","Pave",-2,"C"
"1621","IMG_20201008_162716.jpg",6.76182758333333,51.4278351944444,"Kizi","Du","Pave",-1,"C"
"1622","IMG_20201008_162722.jpg",6.76182758333333,51.4278351944444,"Pf","Du","Pave",1,"C"
"1623","IMG_20201008_171339.jpg",6.74480897222222,51.2908884444444,"Ora","Du","Pave",-2,"C"
"1624","IMG_20201008_171556.jpg",6.76269602777778,51.42767825,"Kiba","Du","Pave",-2,"C"
"1625","IMG_20201008_171739.jpg",6.76452819444444,51.4277263888889,"Pf","Du","Green",-1,"C"
"1626","IMG_20201008_172644.jpg",6.76879788888889,51.4298895833333,"Mango","Du","Green",2,"C"
"1627","IMG_20201009_154329.jpg",6.75868844444444,51.4285938888889,"AOZ","Du","Green",2,"C"
"1628","IMG_20201009_175243.jpg",6.76375597222222,51.4262879722222,"Wasser","Du","Green",2,"B"
"1629","IMG_20201009_175443.jpg",6.76295669444444,51.4259695,"Multi","Du","Green",2,"C"
"1630","IMG_20201009_175510.jpg",6.76089161111111,51.427976,"Multi","Du","Green",-2,"B"
"1631","IMG_20201009_175552.jpg",6.76194063888889,51.4263836666667,"Wasser","Du","Dirt",-2,"C"
"1632","IMG_20201009_175600.jpg",6.76110855555556,51.4259975555556,"Ora","Du","Dirt",-1,"C"
"1633","IMG_20201009_175716.jpg",6.75965661111111,51.4257474166667,"Wald","Du","Green",-1,"C"
"1634","IMG_20201009_175757.jpg",6.75907538888889,51.4256638888889,"Kizi","Du","Street",2,"C"
"1635","IMG_20201009_175831.jpg",6.75950313888889,51.4257770555556,"Energy","Du","Green",1,"C"
"1636","IMG_20201009_180026.jpg",6.75976638888889,51.4257461944444,"Energy","Du","Train",-2,"C"
"1637","IMG_20201009_180026.jpg",6.75976638888889,51.4257461944444,"Pf","Du","Train",-2,"C"
"1638","IMG_20201009_180100.jpg",6.75950313888889,51.4257770555556,"Ora","Du","Train",2,"C"
"1639","IMG_20201010_122020.jpg",6.76264163888889,51.4304583888889,"Wasser","Du","House",2,"B"
"1640","IMG_20201010_122438.jpg",6.75957438888889,51.4277625833333,"Granat","Du","Green",-1,"B"
"1641","IMG_20201010_122443.jpg",6.75957438888889,51.4277625833333,"Pf","Du","Green",2,"B"
"1642","IMG_20201011_105601.jpg",6.76117669444444,51.4274788888889,"Zit","Du","House",2,"C"
"1643","IMG_20201012_163954.jpg",6.794723,51.197592,"Marsh","D","Green",-2,"C"
"1644","IMG_20201013_155907.jpg",6.75795997222222,51.4304177777778,"Multi","Du","Green",2,"B"
"1645","IMG_20201014_064716.jpg",6.77146519444444,51.4302734722222,"Kizi","Du","Pave",-2,"B"
"1646","IMG_20201015_121425.jpg",6.79650619444444,51.1965095833333,"Blau","D","Green",2,"B"
"1647","IMG_20201015_121709.jpg",6.79788997222222,51.1954935833333,"Multi","D","Green",2,"B"
"1648","IMG_20201015_121743.jpg",6.80011888888889,51.1956698055556,"Wald","D","Green",2,"C"
"1649","IMG_20201015_121800_Bokeh.jpg",6.79788997222222,51.1954935833333,"Wald","D","Pave",2,"C"
"1650","IMG_20201015_130026.jpg",6.76068730555556,51.4280915,"Zit","Du","Pave",2,"B"
"1651","IMG_20201016_154759.jpg",6.7652985,51.4308033888889,"Wald","Du","Pave",2,"C"
"1652","IMG_20201021_063409.jpg",6.76153716666667,51.4278896944444,"Pf","Du","Street",-2,"B"
"1653","IMG_20201021_161240.jpg",6.76883602777778,51.4308875833333,"Pf","Du","Pave",2,"C"
"1654","IMG_20201021_162418.jpg",6.765202,51.4311898888889,"Pf","Du","Green",1,"B"
"1655","IMG_20201021_162657.jpg",6.76487147222222,51.4293784722222,"Marsh","Du","Street",2,"C"
"1656","IMG_20201024_131822.jpg",6.75881797222222,51.4304742777778,"Wald","Du","Street",-2,"B"
"1657","IMG_20201024_131931.jpg",6.75876788888889,51.4297460833333,"Granat","Du","Pave",-2,"B"
"1658","IMG_20201024_131931.jpg",6.75876788888889,51.4297460833333,"Wald","Du","Pave",-1,"B"
"1659","IMG_20201024_131931.jpg",6.75876788888889,51.4297460833333,"Zit","Du","Pave",-1,"C"
"1660","IMG_20201024_131956_Bokeh.jpg",6.7588565,51.4298447777778,"AOZ","Du","Pave",2,"B"
"1661","IMG_20201024_132018.jpg",6.75887122222222,51.4298737777778,"Pf","Du","Green",-2,"C"
"1662","IMG_20201024_132048.jpg",6.75878008333333,51.4298596944444,"Pf","Du","Street",-1,"C"
"1663","IMG_20201024_132120_Bokeh.jpg",6.75908488888889,51.4292966666667,"Pf","Du","Green",2,"B"
"1664","IMG_20201024_132132.jpg",6.75908488888889,51.4292966666667,"Pf","Du","Pave",-2,"C"
"1665","IMG_20201024_132301.jpg",6.75986758333333,51.4284278888889,"Zit","Du","Green",-1,"C"
"1666","IMG_20201025_124840.jpg",6.75751408333333,51.4283972777778,"Kiba","Du","Green",2,"B"
"1667","IMG_20201025_125104.jpg",6.75599547222222,51.4304002777778,"Kiba","Du","Green",1,"B"
"1668","IMG_20201025_125110.jpg",6.75599547222222,51.4304002777778,"Zit","Du","Green",2,"C"
"1669","IMG_20201025_125153.jpg",6.75843038888889,51.4313306944444,"Pf","Du","Pave",-2,"C"
"1670","IMG_20201025_130842.jpg",6.76593075,51.4335363333333,"Wasser","Du","Pave",-2,"B"
"1671","IMG_20201027_175722.jpg",6.75682147222222,51.43107575,"Mango","Du","Pave",-2,"C"
"1672","IMG_20201028_161459.jpg",6.76416547222222,51.4291899722222,"Wald","Du","Pave",-2,"C"
"1673","IMG_20201028_161721.jpg",6.76203738888889,51.4278734722222,"Pf","Du","Pave",-2,"C"
"1674","IMG_20201030_142048.jpg",6.7826645,51.209378,"Pf","D","Train",2,"B"
"1675","IMG_20201030_151007.jpg",6.77027127777778,51.4292943888889,"Pf","Du","Street",-2,"C"
"1676","IMG_20201030_151048.jpg",6.76981469444444,51.4293126666667,"Cola","Du","Pave",-1,"B"
"1677","IMG_20201030_151648.jpg",6.76447508333333,51.4274215833333,"Pf","Du","Dirt",-2,"C"
"1678","IMG_20201030_151834.jpg",6.76447508333333,51.4274215833333,"Kiba","Du","Pave",-1,"C"
"1679","IMG_20201030_174247.jpg",6.75935897222222,51.4255987777778,"AOZ","Du","Pave",-1,"B"
"1680","IMG_20201030_174312.jpg",6.7597195,51.4255749444444,"Zit","Du","Pave",-2,"C"
"1681","IMG_20201030_183904.jpg",6.77621088888889,51.2264536944444,"Pf","D","Pave",1,"B"
"1682","IMG_20201030_212239.jpg",6.77645497222222,51.2295397777778,"Kizi","D","Pave",2,"B"
"1683","IMG_20201030_214711.jpg",6.77560208333333,51.226016,"Mango","D","Pave",2,"C"
"1684","IMG_20201030_230736.jpg",6.77023794444444,51.2249416666667,"Pf","D","House",2,"B"
"1685","IMG_20201030_232249.jpg",6.77627208333333,51.2266252777778,"Pf","D","Pave",2,"B"
"1686","IMG_20201030_232249.jpg",6.77627208333333,51.2266252777778,"Pf","D","Pave",2,"B"
"1687","IMG_20201030_232249.jpg",6.77627208333333,51.2266252777778,"Pf","D","Pave",2,"B"
"1688","IMG_20201031_130124.jpg",6.76183119444444,51.4294126944444,"Zit","Du","House",2,"C"
"1689","IMG_20201031_133605.jpg",6.76075030555556,51.4282470277778,"Pf","Du","Green",1,"B"
"1690","IMG_20201031_133942.jpg",6.76380388888889,51.4290016944444,"Zit","Du","Pave",-2,"C"
"1691","IMG_20201107_121507.jpg",6.76478372222222,51.4296557777778,"Kiba","Du","Pave",2,"B"
"1692","IMG_20201107_121637.jpg",6.76377619444444,51.4289268888889,"Kiba","Du","Street",-2,"C"
"1693","IMG_20201107_122047.jpg",6.75985527777778,51.4282276666667,"Zit","Du","Green",-1,"C"
"1694","IMG_20201107_122053.jpg",6.75985527777778,51.4282276666667,"Kiba","Du","Green",2,"B"
"1695","IMG_20201107_122213.jpg",6.75968502777778,51.4287271111111,"Zit","Du","Trash",2,"C"
"1696","IMG_20201107_122235.jpg",6.75989108333333,51.4286708888889,"Zit","Du","Green",2,"B"
"1697","IMG_20201107_122310.jpg",6.75968502777778,51.4287271111111,"Multi","Du","Green",-1,"C"
"1698","IMG_20201107_122344.jpg",6.75902436111111,51.4294553888889,"Ora","Du","Green",2,"C"
"1699","IMG_20201107_122526_Bokeh.jpg",6.75997258333333,51.4282698055556,"Zit","Du","Pave",-2,"C"
"1700","IMG_20201107_150531.jpg",6.78699269444444,51.4828130833333,"Wald","Du","Green",2,"C"
"1701","IMG_20201107_150536.jpg",6.78699269444444,51.4828130833333,"Wald","Du","Green",2,"C"
"1702","IMG_20201110_155842.jpg",6.76108027777778,51.428018,"Multi","Du","Pave",-2,"C"
"1703","IMG_20201110_155842.jpg",6.76108027777778,51.428018,"Kiba","Du","Pave",-2,"C"
"1704","IMG_20201110_161400.jpg",6.76072236111111,51.4282793611111,"Pf","Du","Street",-2,"C"
"1705","IMG_20201110_161713.jpg",6.76152819444444,51.4267027777778,"Energy","Du","Green",2,"C"
"1706","IMG_20201110_161825.jpg",6.76203636111111,51.4261008055556,"AOZ","Du","Train",2,"C"
"1707","IMG_20201110_161913.jpg",6.76124033333333,51.4260157777778,"Marsh","Du","Green",2,"C"
"1708","IMG_20201110_161929.jpg",6.76104052777778,51.4260931111111,"Ora","Du","Dirt",-2,"C"
"1709","IMG_20201110_162019.jpg",6.76040716666667,51.4256273333333,"Energy","Du","Green",-2,"C"
"1710","IMG_20201110_162148.jpg",6.75942111111111,51.4255471666667,"Ora","Du","Street",2,"C"
"1711","IMG_20201110_162148.jpg",6.75942111111111,51.4255471666667,"Ora","Du","Street",-2,"C"
"1712","IMG_20201110_162148.jpg",6.75942111111111,51.4255471666667,"Kizi","Du","Street",-2,"C"
"1713","IMG_20201110_162153.jpg",6.75942111111111,51.4255471666667,"Pf","Du","Street",-2,"C"
"1714","IMG_20201110_162247.jpg",6.75893177777778,51.4256245833333,"Pf","Du","Street",-2,"B"
"1715","IMG_20201110_162256.jpg",6.75938744444444,51.4254527777778,"Pf","Du","Street",-2,"B"
"1716","IMG_20201110_163100.jpg",6.75889997222222,51.4270911944444,"Zit","Du","Street",-2,"C"
"1717","IMG_20201110_163243.jpg",6.76039380555556,51.4272296388889,"Kizi","Du","Green",-2,"C"
"1718","IMG_20201110_190035.jpg",6.7610375,51.4281363611111,"Kiba","Du","Street",-1,"C"
"1719","IMG_20201113_150641.jpg",6.7936405,51.2006183055556,"AOZ","D","House",2,"C"
"1720","IMG_20201115_151657.jpg",6.75997977777778,51.4274790833333,"Pf","Du","Green",2,"B"
"1721","IMG_20201115_151938.jpg",6.76033277777778,51.4259796944444,"Granat","Du","Green",2,"C"
"1722","IMG_20201115_152101.jpg",6.75911088888889,51.4255020833333,"Multi","Du","House",2,"C"
"1723","IMG_20201115_152159.jpg",6.75954702777778,51.4246326111111,"Multi","Du","Green",2,"B"
"1724","IMG_20201115_152321.jpg",6.75950508333333,51.4231472777778,"Granat","Du","Pave",-2,"C"
"1725","IMG_20201115_152338.jpg",6.75950508333333,51.4231472777778,"Pf","Du","Pave",-2,"C"
"1726","IMG_20201115_152353.jpg",6.75905977777778,51.4234492777778,"Pf","Du","Pave",-1,"C"
"1727","IMG_20201115_152405.jpg",6.75905977777778,51.4234492777778,"Pf","Du","Pave",-2,"C"
"1728","IMG_20201115_152412.jpg",6.75905977777778,51.4234492777778,"Zit","Du","Pave",-2,"C"
"1729","IMG_20201115_152420.jpg",6.75905977777778,51.4234492777778,"Pf","Du","Pave",-2,"C"
"1730","IMG_20201115_152426.jpg",6.75905977777778,51.4234492777778,"Pf","Du","Pave",-2,"C"
"1731","IMG_20201115_152432.jpg",6.75905977777778,51.4234492777778,"Pf","Du","Pave",-2,"C"
"1732","IMG_20201115_152456_Bokeh.jpg",6.75871272222222,51.4232848888889,"Kiba","Du","Green",2,"C"
"1733","IMG_20201115_152512.jpg",6.7588345,51.4232431388889,"Pf","Du","Pave",-2,"C"
"1734","IMG_20201115_152512.jpg",6.7588345,51.4232431388889,"Pf","Du","Pave",-2,"C"
"1735","IMG_20201115_152512.jpg",6.7588345,51.4232431388889,"Pf","Du","Pave",-2,"C"
"1736","IMG_20201115_152522.jpg",6.7588345,51.4232431388889,"Zit","Du","Pave",-2,"C"
"1737","IMG_20201115_152522.jpg",6.7588345,51.4232431388889,"Zit","Du","Pave",-2,"C"
"1738","IMG_20201115_152528_Bokeh.jpg",6.7588345,51.4232431388889,"Him","Du","Green",2,"C"
"1739","IMG_20201115_152546.jpg",6.7588345,51.4232431388889,"Pf","Du","Green",2,"C"
"1740","IMG_20201115_152604.jpg",6.75887461111111,51.423232,"Pf","Du","Green",2,"C"
"1741","IMG_20201115_152830.jpg",6.75883077777778,51.4224892777778,"Multi","Du","Green",2,"C"
"1742","IMG_20201115_153035.jpg",6.75886608333333,51.420026,"Multi","Du","Green",1,"B"
"1743","IMG_20201115_153148.jpg",6.75955488888889,51.4181318888889,"Him","Du","Green",2,"B"
"1744","IMG_20201115_153157_Bokeh.jpg",6.75955488888889,51.4181318888889,"Kizi","Du","Trash",2,"B"
"1745","IMG_20201115_153340.jpg",6.75771019444444,51.4189098333333,"Pf","Du","Pave",-1,"B"
"1746","IMG_20201115_153825.jpg",6.75427508333333,51.4200126944444,"Pf","Du","Pave",2,"B"
"1747","IMG_20201115_154632.jpg",6.75499188888889,51.4240877777778,"Multi","Du","Street",-2,"B"
"1748","IMG_20201115_154706.jpg",6.75554869444444,51.4239611388889,"Zit","Du","Green",2,"B"
"1749","IMG_20201115_154706.jpg",6.75554869444444,51.4239611388889,"Multi","Du","Green",2,"B"
"1750","IMG_20201115_154723.jpg",6.75589469444444,51.4239693888889,"Zit","Du","Pave",-1,"C"
"1751","IMG_20201115_154912.jpg",6.75775908333333,51.4238580833333,"Pf","Du","Pave",-2,"C"
"1752","IMG_20201115_154912.jpg",6.75775908333333,51.4238580833333,"Multi","Du","Pave",-2,"B"
"1753","IMG_20201115_155348.jpg",6.76018008333333,51.4259156944444,"Zit","Du","Green",-2,"C"
"1754","IMG_20201115_155450.jpg",6.76138858333333,51.4260798611111,"Marsh","Du","Dirt",-2,"C"
"1755","IMG_20201115_155849.jpg",6.76113336111111,51.4279105,"Multi","Du","Street",-2,"C"
"1756","IMG_20201115_155849.jpg",6.76113336111111,51.4279105,"Kiba","Du","Street",-2,"C"
"1757","IMG_20201118_073059.jpg",6.79229788888889,51.1990131944444,"Wasser","D","Pave",-1,"C"
"1758","IMG_20201119_142332.jpg",6.75995155555556,51.4282980555556,"AOZ","Du","Street",-1,"B"
"1759","IMG_20201119_150553.jpg",6.75995155555556,51.4282980555556,"Multi","Du","Street",-2,"C"
"1760","IMG_20201119_150900.jpg",6.763897,51.4290765,"Kizi","Du","Green",2,"C"
"1761","IMG_20201119_155906.jpg",6.76220719444444,51.4277804722222,"Pf","Du","Street",-2,"C"
"1762","IMG_20201119_155915_Bokeh.jpg",6.76220719444444,51.4277804722222,"Kizi","Du","Utilitybox",2,"C"
"1763","IMG_20201119_155935.jpg",6.76209069444444,51.4278359722222,"AOZ","Du","Street",-2,"B"
"1764","IMG_20201119_160004.jpg",6.76204169444444,51.4278576944444,"Zit","Du","Pave",2,"C"
"1765","IMG_20201119_160018.jpg",6.76186661111111,51.4278382777778,"Pf","Du","Pave",-2,"C"
"1766","IMG_20201119_160113_Bokeh.jpg",6.76079427777778,51.4281075833333,"Pf","Du","Pave",-2,"C"
"1767","IMG_20201127_143406.jpg",6.79461919444444,51.1976650277778,"Pf","Du","Pave",-2,"C"
"1768","IMG_20201127_153526.jpg",6.77868577777778,51.4206695833333,"Multi","Du","Street",-2,"C"
"1769","IMG_20201128_160518.jpg",6.75855158333333,51.4274844722222,"Pf","Du","Pave",-2,"B"
"1770","IMG_20201128_160545.jpg",6.75905869444444,51.4272653888889,"Granat","Du","Street",2,"C"
"1771","IMG_20201128_160545.jpg",6.75905869444444,51.4272653888889,"Pf","Du","Street",2,"B"
"1772","IMG_20201128_160600.jpg",6.75952802777778,51.4270657777778,"Him","Du","Green",2,"B"
"1773","IMG_20201128_161100.jpg",6.76329697222222,51.4261409166667,"Marsh","Du","Green",1,"C"
"1774","IMG_20201128_161147.jpg",6.76380688888889,51.4263378888889,"Zit","Du","Train",-2,"B"
"1775","IMG_20201128_161421.jpg",6.76329697222222,51.4261409166667,"Pf","Du","House",2,"C"
"1776","IMG_20201128_161644.jpg",6.76235127777778,51.4277585,"Pf","Du","Street",-2,"C"
"1777","IMG_20201128_161734.jpg",6.76204219444444,51.4278730833333,"Zit","Du","Pave",2,"C"
"1778","IMG_20201128_161749.jpg",6.76329697222222,51.4261409166667,"Pf","Du","Pave",-2,"C"
"1779","IMG_20201128_161826.jpg",6.76144908333333,51.4279188888889,"Kiba","Du","Pave",-2,"C"
"1780","IMG_20201128_161902.jpg",6.76098769444444,51.4281195833333,"Pf","Du","Pave",-2,"C"
"1781","IMG_20201129_134624.jpg",6.76075861111111,51.4281799444444,"Kizi","Du","Pave",-2,"C"
"1782","IMG_20201129_150516.jpg",6.76897808333333,51.4307441944444,"Blau","Du","Pave",2,"B"
"1783","IMG_20201130_151251.jpg",6.76202063888889,51.4280810277778,"Him","Du","Pave",-2,"B"
"1784","IMG_20201130_162936.jpg",6.7614225,51.4288255,"Kizi","Du","Utilitybox",2,"C"
"1785","IMG_20201130_163026.jpg",6.76099388888889,51.4281692777778,"Pf","Du","Pave",-2,"C"
"1786","IMG_20201205_143154.jpg",6.75860288888889,51.4255562777778,"Energy","Du","Green",-1,"C"
"1787","IMG_20201205_143252.jpg",6.75892858333333,51.4256264722222,"Pf","Du","Pave",-2,"C"
"1788","IMG_20201205_144156.jpg",6.75995669444444,51.4216379722222,"Granat","Du","Street",-2,"B"
"1789","IMG_20201205_144237.jpg",6.75936669444444,51.4218197777778,"Multi","Du","Green",1,"B"
"1790","IMG_20201205_144350.jpg",6.75910411111111,51.4212241111111,"Multi","Du","Green",-2,"B"
"1791","IMG_20201205_144355.jpg",6.75910411111111,51.4212241111111,"Multi","Du","Green",1,"B"
"1792","IMG_20201205_144355.jpg",6.75910411111111,51.4212241111111,"Pf","Du","Green",2,"B"
"1793","IMG_20201205_144405.jpg",6.75910411111111,51.4212241111111,"Pf","Du","Green",1,"B"
"1794","IMG_20201205_144405.jpg",6.75910411111111,51.4212241111111,"Pf","Du","Green",-1,"B"
"1795","IMG_20201205_144405.jpg",6.75910411111111,51.4212241111111,"Pf","Du","Green",1,"B"
"1796","IMG_20201205_144405.jpg",6.75910411111111,51.4212241111111,"Pf","Du","Green",2,"C"
"1797","IMG_20201205_144405.jpg",6.75910411111111,51.4212241111111,"Zit","Du","Green",2,"C"
"1798","IMG_20201205_144405.jpg",6.75910411111111,51.4212241111111,"Zit","Du","Green",2,"C"
"1799","IMG_20201205_144405.jpg",6.75910411111111,51.4212241111111,"Zit","Du","Green",2,"C"
"1800","IMG_20201205_144405.jpg",6.75910411111111,51.4212241111111,"Pf","Du","Green",2,"B"
"1801","IMG_20201205_144405.jpg",6.75910411111111,51.4212241111111,"Pf","Du","Green",2,"B"
"1802","IMG_20201205_144508.jpg",6.75910411111111,51.4212241111111,"Pf","Du","Green",2,"B"
"1803","IMG_20201205_144606.jpg",6.75873769444444,51.4202579722222,"Granat","Du","Street",-2,"B"
"1804","IMG_20201205_145212.jpg",6.76008238888889,51.4166884722222,"Wald","Du","Pave",-2,"B"
"1805","IMG_20201205_145342.jpg",6.76076427777778,51.4159281944444,"Multi","Du","Green",2,"B"
"1806","IMG_20201205_150102.jpg",6.76359988888889,51.4169881944444,"Wald","Du","Green",-1,"B"
"1807","IMG_20201205_154419.jpg",6.76404088888889,51.4171910833333,"Granat","Du","Pave",-1,"C"
"1808","IMG_20201205_155658.jpg",6.7599005,51.4250456666667,"Pf","Du","Pave",-2,"C"
"1809","IMG_20201205_155747.jpg",6.75973211111111,51.4254805555556,"Mango","Du","Pave",2,"C"
"1810","IMG_20201205_155755.jpg",6.75960333333333,51.4255368055556,"Granat","Du","Green",2,"C"
"1811","IMG_20201205_155823.jpg",6.75960333333333,51.4255368055556,"Wasser","Du","Street",-2,"C"
"1812","IMG_20201205_160038.jpg",6.76050936111111,51.4255372777778,"Pf","Du","Green",-2,"B"
"1813","IMG_20201207_072452.jpg",6.79114119444444,51.1992397777778,"Zit","D","Pave",-2,"C"
"1814","IMG_20201213_153046.jpg",6.78806208333333,51.2007711944444,"Zit","D","Green",2,"C"
"1815","IMG_20201213_153933.jpg",6.78037788888889,51.2041485,"Zit","D","Pave",1,"C"
"1816","IMG_20201213_154727.jpg",6.77751888888889,51.209156,"Ora","D","Pave",-1,"B"
"1817","IMG_20201213_160938.jpg",6.77785008333333,51.2174392777778,"Pf","D","Street",-1,"B"
"1818","IMG_20201213_162943.jpg",6.78138066666667,51.2241651388889,"Blau","D","Dirt",-1,"B"
"1819","IMG_20201215_154412.jpg",6.75889177777778,51.4261238333333,"Multi","Du","Pave",-2,"B"
"1820","IMG_20201215_154429.jpg",6.75904127777778,51.4259753888889,"Multi","Du","Green",1,"B"
"1821","IMG_20201215_155446.jpg",6.7592245,51.4256911944444,"Wasser","Du","Street",-2,"C"
"1822","IMG_20201215_155935.jpg",6.75959216666667,51.4279967222222,"Ora","Du","Street",-2,"C"
"1823","IMG_20201215_160147.jpg",6.75973036111111,51.4288138611111,"Zit","Du","Street",-2,"C"
"1824","IMG_20201215_160426.jpg",6.75925044444444,51.4298549722222,"Him","Du","Street",-2,"C"
"1825","IMG_20201215_160426.jpg",6.75925044444444,51.4298549722222,"Pf","Du","Street",-1,"B"
"1826","IMG_20201215_160502.jpg",6.75432627777778,51.4240360833333,"Granat","Du","Green",-2,"B"
"1827","IMG_20201215_160516.jpg",6.75432627777778,51.4240360833333,"Pf","Du","Pave",-2,"B"
"1828","IMG_20201215_160531.jpg",6.75879677777778,51.4298680833333,"Granat","Du","Green",-1,"B"
"1829","IMG_20201215_160539.jpg",6.75937680555556,51.4301058888889,"Wald","Du","Green",2,"C"
"1830","IMG_20201215_160542.jpg",6.75937680555556,51.4301058888889,"Zit","Du","Green",2,"B"
"1831","IMG_20201215_160558.jpg",6.75937680555556,51.4301058888889,"Granat","Du","Pave",-2,"B"
"1832","IMG_20201215_160619.jpg",6.75947116666667,51.4301565277778,"Wald","Du","Green",-1,"B"
"1833","IMG_20201215_160619.jpg",6.75947116666667,51.4301565277778,"Multi","Du","Green",-2,"C"
"1834","IMG_20201215_160638.jpg",6.75873688888889,51.4296911944444,"Zit","Du","Green",-1,"B"
"1835","IMG_20201215_161058.jpg",6.76143008333333,51.4288304722222,"Kiba","Du","Utilitybox",2,"B"
"1836","IMG_20201217_075812.jpg",6.76390358333333,51.4291311111111,"Pf","Du","Pave",-2,"C"
"1837","IMG_20201217_080529.jpg",6.76987119444444,51.4308580833333,"Multi","Du","Pave",1,"B"
"1838","IMG_20201217_084523.jpg",6.76376447222222,51.4276423888889,"Multi","Du","Street",-2,"B"
"1839","IMG_20201217_084629.jpg",6.76257319444444,51.4277195833333,"Kizi","Du","Street",-2,"C"
"1840","IMG_20201220_150121.jpg",6.75920177777778,51.4292378611111,"Zit","Du","Green",2,"B"
"1841","IMG_20201220_150151.jpg",6.75868791666667,51.4294723888889,"Granat","Du","Green",-1,"B"
"1842","IMG_20201220_150218.jpg",6.75890019444444,51.4298535,"Kiba","Du","Pave",-2,"B"
"1843","IMG_20201220_150309.jpg",6.75890019444444,51.4298535,"Him","Du","Green",2,"B"
"1844","IMG_20201220_150746.jpg",6.76296777777778,51.4314826944444,"Mango","Du","Street",2,"C"
"1845","IMG_20201220_152240.jpg",6.76238058333333,51.4277406944444,"Pf","Du","Street",-2,"B"
"1846","IMG_20201221_093830.jpg",6.78139269444444,51.4306760833333,"Zit","Du","Pave",-2,"B"
"1847","IMG_20201221_093854.jpg",6.78171038888889,51.4304570277778,"Ora","Du","Street",-2,"B"
"1848","IMG_20201221_093944.jpg",6.78233377777778,51.4305046944444,"Multi","Du","Street",2,"B"
"1849","IMG_20201221_094021.jpg",6.78248169444444,51.4307969722222,"Pf","Du","Green",2,"B"
"1850","IMG_20201221_095408.jpg",6.78471391666667,51.4317049722222,"Zit","Du","Street",-2,"B"
"1851","IMG_20201221_110225.jpg",6.78471391666667,51.4317049722222,"Blau","Du","Pave",2,"B"
"1852","IMG_20201221_110447.jpg",6.78332280555556,51.4325230555556,"Zit","Du","Green",2,"B"
"1853","IMG_20201221_110607.jpg",6.78332280555556,51.4325230555556,"Blau","Du","Pave",-2,"B"
"1854","IMG_20201221_111400.jpg",6.761313,51.4313471388889,"Zit","Du","Street",-2,"C"
"1855","IMG_20201221_111457.jpg",6.76132369444444,51.4314354722222,"Pf","Du","Green",1,"C"
"1856","IMG_20201221_111607.jpg",6.76119688888889,51.4302762777778,"Ora","Du","House",2,"B"
"1857","IMG_20201221_111610.jpg",6.76119688888889,51.4302762777778,"Multi","Du","Trash",1,"B"
"1858","IMG_20201221_111654.jpg",6.76005183333333,51.4298773333333,"Zit","Du","Street",-2,"B"
"1859","IMG_20201221_111715.jpg",6.75970833333333,51.4298009444444,"Mango","Du","Green",2,"C"
